txn_size,mpl,isolation_level,total_response_time,elapsed_time,num_transactions,avg_response,throughput,max_response,min_response,avg_transaction_delay
50,64,SERIALIZABLE,2001.8196744918823,1800,20395,0.09815247239479688,11.330555555555556,1.4933605194091797,0.006464719772338867,0.6701213745838229
50,64,REPEATABLE READ,31384.17387485504,1259.9984483718872,159976,0.19618051379491325,126.96523571653103,102.96817207336426,0.006265163421630859,4.043598535591802e-06
50,64,READ COMMITTED,32949.45492887497,1259.9980959892273,159976,0.2059649880536766,126.96527122479696,137.49271535873413,0.006444454193115234,3.679453411561081e-06
50,32,SERIALIZABLE,1023.1336667537689,1800,21570,0.04743317880175099,11.983333333333333,2.2288553714752197,0.005640983581542969,0.9237658172389894
50,32,REPEATABLE READ,15474.41464304924,1259.9992570877075,159976,0.09672960095920163,126.96515422537603,37.509384870529175,0.005631685256958008,3.955051494418499e-06
50,32,READ COMMITTED,15705.04963517189,1259.9986581802368,159976,0.09817128591271122,126.96521457494774,42.33346247673035,0.006052732467651367,3.8847864499811995e-06
50,16,SERIALIZABLE,975.9956381320953,1800,30035,0.03249527678149144,16.68611111111111,29.879937648773193,0.005189180374145508,0.45447848638163363
50,16,REPEATABLE READ,7811.244463682175,1260.0002567768097,159976,0.04882760203831934,126.96505349072906,16.941652297973633,0.005234956741333008,2.8688114643359223e-06
50,16,READ COMMITTED,7821.006421089172,1260.0001788139343,159976,0.048888623425321125,126.96506134672846,20.31319308280945,0.005328178405761719,3.103516116979009e-06
10,256,SERIALIZABLE,25703.492445468903,1800,70069,0.3668311585075983,38.92722222222222,11.965521335601807,0.002849578857421875,3.4081180347398856
10,256,REPEATABLE READ,183924.02707481384,1259.9628131389618,799880,0.22993952477223314,634.8441332226691,301.0685443878174,0.004065036773681641,4.2689566720263475e-06
10,256,READ COMMITTED,210959.47410655022,1260.5382647514343,799880,0.2637389034687081,634.5543188708583,373.94549775123596,0.004246950149536133,4.058235459562098e-06
10,128,SERIALIZABLE,17636.473454236984,1800,66081,0.26689174580041136,36.711666666666666,24.473379135131836,0.002901792526245117,0.3833150566819379
10,128,REPEATABLE READ,83962.22156214714,1259.9629991054535,799880,0.10496852223101857,634.8440395217142,104.62803387641907,0.002914905548095703,5.245757185233058e-06
10,128,READ COMMITTED,81483.75174570084,1259.963347196579,799880,0.10186997017765269,634.8438641328215,160.50403571128845,0.0027687549591064453,5.0433329917815e-06
10,64,SERIALIZABLE,2397.9877297878265,1800,59543,0.04027320977760319,33.07944444444445,14.380105018615723,0.002837657928466797,0.1411386419427312
10,64,REPEATABLE READ,38935.30646896362,1259.9619896411896,799880,0.04867643455138724,634.8445481500509,41.256855964660645,0.002763032913208008,6.90336453233259e-06
10,64,READ COMMITTED,37561.33990931511,1259.9646818637848,799880,0.04695871869444805,634.8431916494587,29.720399618148804,0.0028336048126220703,7.072182758489823e-06
10,32,SERIALIZABLE,1512.4618291854858,1800,93227,0.016223431293353706,51.79277777777778,11.675382375717163,0.0026526451110839844,0.5086374694117722
10,32,REPEATABLE READ,19494.325212478638,1259.9659838676453,799880,0.024371562249935787,634.8425356251716,17.84129762649536,0.0027875900268554688,4.288814255861829e-06
10,32,READ COMMITTED,19524.787825107574,1259.9657957553864,799880,0.024409646228318715,634.8426304068425,17.076880931854248,0.0027837753295898438,3.87189143501759e-06
10,16,SERIALIZABLE,1211.1691648960114,1800,161048,0.007520547693209549,89.47111111111111,7.147078990936279,0.002557516098022461,0.1478076713251929
10,16,REPEATABLE READ,10332.647013902664,1259.9619569778442,799880,0.012917746429342732,634.844564607807,10.652501821517944,0.002697467803955078,2.6235513319437187e-06
10,16,READ COMMITTED,10230.469697237015,1259.9680004119873,799880,0.012790005622389626,634.8415195770475,9.643345355987549,0.0026810169219970703,2.6571701161592085e-06
1,256,SERIALIZABLE,298498.38051843643,1298.9686787128448,7998798,0.03731790457996769,6157.80667469677,283.736275434494,0.0004992485046386719,0.002530426390492698
1,256,REPEATABLE READ,285230.56123518944,1259.9592792987823,7998798,0.03565917794588505,6348.457550510403,58.1592903137207,0.00067901611328125,5.222826068298937e-06
1,256,READ COMMITTED,285460.44910621643,1259.9612743854523,7998798,0.03568791824799381,6348.447498040306,51.13127326965332,0.0008931159973144531,5.180323567328912e-06
1,128,SERIALIZABLE,157480.19398760796,1426.591323375702,7998798,0.019687982367801758,5606.930218159939,619.3718595504761,0.0005350112915039062,0.000358208736135794
1,128,REPEATABLE READ,134591.70889878273,1259.9628479480743,7998798,0.0168264917927397,6348.439569489312,27.226227045059204,0.0006163120269775391,4.278679138105823e-06
1,128,READ COMMITTED,133959.38743638992,1259.9592099189758,7998798,0.01674743973236853,6348.457900088986,25.75505566596985,0.0005555152893066406,4.3381152701325544e-06
1,64,SERIALIZABLE,78237.56877875328,1408.7620980739594,7998798,0.009781165717493214,5677.8912571085275,269.2918450832367,0.0004467964172363281,4.67455965108096e-05
1,64,REPEATABLE READ,71196.8475382328,1259.959346294403,7998798,0.00890094330901128,6348.457212944865,18.387983798980713,0.0004799365997314453,3.5924157904407756e-06
1,64,READ COMMITTED,71715.7830734253,1259.9687905311584,7998798,0.008965819998632956,6348.409627374967,16.800894498825073,0.0004649162292480469,3.53246939579013e-06
1,32,SERIALIZABLE,52146.649951934814,1673.5747890472412,7998798,0.006519310770435109,4779.4685079796645,6.849525213241577,0.0002906322479248047,2.8157321114487196e-06
1,32,REPEATABLE READ,51902.30600500107,1670.6435194015503,7998798,0.006488763187294025,4787.854444774245,9.489177465438843,0.00029087066650390625,2.7569389121165284e-06
1,32,READ COMMITTED,52651.990533828735,1692.1200387477875,7998798,0.00658248783552588,4727.086623192121,7.483233451843262,0.0002677440643310547,2.744912493912528e-06
1,16,SERIALIZABLE,28728.697261095047,1800,4699900,0.00611261883467628,2611.0555555555557,4.413860082626343,0.00048232078552246094,1.7531074009823513e-06
1,16,REPEATABLE READ,28729.005543231964,1800,4689433,0.00612632818151618,2605.2405555555556,4.975483655929565,0.0003998279571533203,1.7103859401796815e-06
1,16,READ COMMITTED,28730.189753055573,1800,4632858,0.0062013965791862325,2573.81,3.5114707946777344,0.00047087669372558594,1.7236874688159417e-06
